partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,sexo,regiao
PSC,6,6,6420.0,1070.0,0.0,2750.0,0.0,3670.0,0.0,13,9,6408.4,492.95,MASCULINO,NNE
PTB,8,8,11809.14,1476.14,3405.0,2500.0,0.0,5904.14,0.0,16,15,11797.14,737.32,FEMININO,SSE
PMDB,1,1,360.0,360.0,360.0,0.0,0.0,0.0,0.0,1,1,360.0,360.0,FEMININO,SSE
PSOL,1,1,110.0,110.0,0.0,110.0,0.0,0.0,0.0,2,2,105.59,52.8,MASCULINO,SSE
PSOL,14,13,1398.75,99.91,948.75,450.0,0.0,0.0,0.0,14,13,1348.75,96.34,FEMININO,SSE
PDT,6,6,136800.0,22800.0,0.0,4420.0,132380.0,0.0,0.0,11,11,136400.57,12400.05,MASCULINO,NNE
PT do B,11,7,62510.0,5682.73,62300.0,0.0,0.0,210.0,0.0,57,47,60209.6,1056.31,MASCULINO,SSE
PDT,15,15,29889.61,1992.64,11725.19,16164.42,2000.0,0.0,0.0,70,52,26770.41,382.43,MASCULINO,SSE
PRB,18,14,67450.0,3747.22,0.0,3850.0,1900.0,61700.0,0.0,24,17,67035.65,2793.15,MASCULINO,NNE
PSB,21,21,41480.01,1975.24,22825.01,7455.0,0.0,700.0,10500.0,15,15,41479.01,2765.27,MASCULINO,SSE
PHS,22,22,440222.73,20010.12,401322.73,16000.0,0.0,22900.0,0.0,38,38,440217.89,11584.68,MASCULINO,SSE
PV,14,10,13815.5,986.82,445.5,13370.0,0.0,0.0,0.0,13,9,11015.5,847.35,MASCULINO,SSE
PSB,5,5,2589.16,517.83,2500.26,0.0,0.0,88.9,0.0,5,5,2589.16,517.83,MASCULINO,SSE
PPS,2,2,1002.0,501.0,0.0,0.0,0.0,1002.0,0.0,5,5,1001.28,200.26,MASCULINO,SSE
PT,4,4,1750.0,437.5,0.0,50.0,0.0,100.0,1600.0,4,4,1740.0,435.0,MASCULINO,SSE
PP,2,2,2112.8,1056.4,0.0,0.0,2112.8,0.0,0.0,2,2,2112.8,1056.4,MASCULINO,SSE
PMDB,8,7,54000.0,6750.0,0.0,15000.0,0.0,39000.0,0.0,21,21,54000.0,2571.43,MASCULINO,NNE
PMN,3,3,367.45,122.48,0.0,0.0,0.0,367.45,0.0,5,5,368.43,73.69,MASCULINO,SSE
PV,18,17,22184.12,1232.45,7395.5,14788.62,0.0,0.0,0.0,30,29,22115.01,737.17,FEMININO,SSE
PSDB,11,10,315000.0,28636.36,0.0,0.0,285000.0,30000.0,0.0,95,75,298801.02,3145.27,MASCULINO,NNE
PSOL,3,3,1310.0,436.67,0.0,0.0,0.0,1310.0,0.0,4,3,1032.0,258.0,MASCULINO,NNE
PV,22,21,56100.0,2550.0,28300.0,18700.0,3100.0,6000.0,0.0,65,61,51691.68,795.26,MASCULINO,SSE
PP,1,1,150.0,150.0,0.0,0.0,0.0,0.0,150.0,1,1,150.0,150.0,MASCULINO,SSE
DEM,113,99,95881.0,848.5,4152.0,31129.0,0.0,60600.0,0.0,435,316,81705.36,187.83,MASCULINO,SSE
PSDB,67,66,365679.0,5457.9,62600.0,237000.0,4000.0,62079.0,0.0,84,75,324554.43,3863.74,MASCULINO,SSE
PHS,6,4,6500.0,1083.33,1500.0,5000.0,0.0,0.0,0.0,10,8,6050.0,605.0,MASCULINO,SSE
PV,11,11,14700.0,1336.36,0.0,7600.0,7100.0,0.0,0.0,40,40,14594.92,364.87,MASCULINO,SSE
PHS,5,5,2180.0,436.0,1130.0,700.0,0.0,350.0,0.0,6,6,2180.0,363.33,MASCULINO,SSE
PT,8,8,9733.56,1216.69,983.56,2100.0,0.0,0.0,6650.0,15,15,9723.56,648.24,FEMININO,NNE
PSB,25,24,137983.31,5519.33,5796.27,21890.0,59716.04,50581.0,0.0,159,152,134463.31,845.68,MASCULINO,SSE
PSDB,50,26,131055.83,2621.12,35595.83,12060.0,2500.0,80900.0,0.0,104,74,109105.83,1049.09,MASCULINO,SSE
PDT,4,4,1462.95,365.74,1010.0,0.0,0.0,452.95,0.0,9,8,1443.75,160.42,MASCULINO,SSE
PFL,3,3,5150.0,1716.67,3150.0,0.0,0.0,2000.0,0.0,15,14,5135.0,342.33,FEMININO,SSE
PSDC,19,18,52300.0,2752.63,0.0,17300.0,35000.0,0.0,0.0,70,53,33339.64,476.28,MASCULINO,SSE
PMN,1,1,1380.0,1380.0,0.0,0.0,0.0,1380.0,0.0,1,1,1380.0,1380.0,MASCULINO,SSE
PDT,2,2,456.0,228.0,0.0,0.0,456.0,0.0,0.0,2,2,456.0,228.0,MASCULINO,NNE
PPS,3,3,2350.0,783.33,0.0,0.0,0.0,2350.0,0.0,10,9,2296.31,229.63,MASCULINO,NNE
PTC,4,4,2900.0,725.0,0.0,300.0,0.0,2600.0,0.0,5,5,2900.0,580.0,MASCULINO,NNE
PFL,12,12,34308.91,2859.08,3458.91,1850.0,11000.0,18000.0,0.0,32,32,34291.44,1071.61,MASCULINO,SSE
PTC,14,13,25900.0,1850.0,820.0,16398.0,5000.0,3682.0,0.0,47,44,24870.0,529.15,MASCULINO,SSE
PL,5,5,9760.71,1952.14,0.0,9760.71,0.0,0.0,0.0,5,5,9760.71,1952.14,MASCULINO,SSE
PDT,17,17,28920.64,1701.21,0.0,28406.64,514.0,0.0,0.0,45,38,21012.38,466.94,MASCULINO,NNE
PSC,1,1,2340.0,2340.0,2340.0,0.0,0.0,0.0,0.0,1,1,2340.0,2340.0,MASCULINO,SSE
PRTB,5,5,1600.54,320.11,0.0,40.0,0.0,1560.54,0.0,8,8,1600.54,200.07,MASCULINO,SSE
PPS,5,5,1954.3,390.86,1285.3,0.0,0.0,669.0,0.0,8,8,1954.3,244.29,MASCULINO,SSE
PSDB,1,1,12976.5,12976.5,12976.5,0.0,0.0,0.0,0.0,1,1,12976.5,12976.5,MASCULINO,NNE
PMDB,2,2,1275.0,637.5,275.0,0.0,1000.0,0.0,0.0,2,2,1275.0,637.5,MASCULINO,SSE
PR,1,1,1972.03,1972.03,1972.03,0.0,0.0,0.0,0.0,1,1,1972.03,1972.03,MASCULINO,NNE
PMN,4,4,7900.0,1975.0,7900.0,0.0,0.0,0.0,0.0,4,4,7900.0,1975.0,MASCULINO,SSE
PSL,4,3,1640.0,410.0,300.0,0.0,0.0,1340.0,0.0,4,3,1490.0,372.5,MASCULINO,SSE
PSB,5,3,339.0,67.8,288.0,0.0,0.0,51.0,0.0,5,3,147.0,29.4,FEMININO,NNE
PV,8,8,6177.51,772.19,720.0,2865.0,0.0,1000.0,1592.51,24,21,6173.41,257.23,FEMININO,SSE
PDT,4,4,800.0,200.0,0.0,200.0,0.0,600.0,0.0,11,11,800.0,72.73,MASCULINO,NNE
PR,8,7,12732.72,1591.59,3832.72,4500.0,0.0,4400.0,0.0,8,7,12132.72,1516.59,FEMININO,SSE
PRB,3,3,25500.0,8500.0,0.0,25500.0,0.0,0.0,0.0,16,15,24500.0,1531.25,MASCULINO,NNE
PC do B,4,4,8450.4,2112.6,8450.4,0.0,0.0,0.0,0.0,5,5,8450.4,1690.08,FEMININO,SSE
PT,20,19,262452.75,13122.64,123552.75,6500.0,50000.0,82400.0,0.0,136,134,258452.75,1900.39,MASCULINO,NNE
PMN,1,1,200.0,200.0,0.0,0.0,200.0,0.0,0.0,1,1,200.0,200.0,MASCULINO,NNE
PSDC,51,44,42736.42,837.97,0.0,8000.0,34596.42,140.0,0.0,156,147,38154.75,244.58,MASCULINO,SSE
PRTB,2,2,464.96,232.48,292.96,0.0,172.0,0.0,0.0,2,2,464.96,232.48,MASCULINO,NNE
PV,6,4,1411.83,235.3,0.0,0.0,0.0,1411.83,0.0,19,18,1411.68,74.3,MASCULINO,SSE
PV,17,14,75295.0,4429.12,445.0,0.0,0.0,74850.0,0.0,35,31,72648.0,2075.66,MASCULINO,SSE
PMDB,3,3,1100.0,366.67,0.0,275.0,825.0,0.0,0.0,3,3,1097.43,365.81,MASCULINO,SSE
PR,11,11,13485.0,1225.91,10485.0,3000.0,0.0,0.0,0.0,11,11,13475.0,1225.0,MASCULINO,SSE
PSC,15,6,15901.4,1060.09,3657.33,0.0,0.0,12244.07,0.0,46,42,14680.9,319.15,MASCULINO,SSE
PTC,2,2,545.0,272.5,545.0,0.0,0.0,0.0,0.0,2,2,545.0,272.5,MASCULINO,SSE
PSOL,4,4,1627.93,406.98,187.93,1440.0,0.0,0.0,0.0,5,5,1627.93,325.59,MASCULINO,SSE
PRP,6,6,2192.0,365.33,192.0,400.0,0.0,1600.0,0.0,4,4,2122.72,530.68,MASCULINO,NNE
PMDB,24,23,509169.22,21215.38,0.0,20000.0,461000.0,28169.22,0.0,395,366,486877.72,1232.6,MASCULINO,SSE
PT,11,11,28100.0,2554.55,0.0,17100.0,0.0,11000.0,0.0,47,45,25884.88,550.74,MASCULINO,SSE
PV,4,4,4285.72,1071.43,4285.72,0.0,0.0,0.0,0.0,4,4,4285.72,1071.43,MASCULINO,NNE
PR,14,14,180835.71,12916.84,3185.71,17200.0,150000.0,10450.0,0.0,73,66,171953.21,2355.52,MASCULINO,NNE
PT,36,35,34966.15,971.28,10256.15,18890.0,0.0,5820.0,0.0,74,60,29990.43,405.28,MASCULINO,SSE
PSB,8,8,4112.5,514.06,562.5,3000.0,0.0,0.0,550.0,8,8,4112.5,514.06,FEMININO,SSE
PL,2,2,900.0,450.0,0.0,0.0,0.0,900.0,0.0,7,7,899.9,128.56,MASCULINO,NNE
PDT,48,48,196153.1,4086.52,9260.35,109950.0,34200.0,42100.0,642.75,189,150,183932.82,973.19,MASCULINO,SSE
PV,14,13,21051.2,1503.66,1826.2,8225.0,0.0,11000.0,0.0,155,138,19784.9,127.64,FEMININO,SSE
PTB,7,7,21710.3,3101.47,5190.3,12940.0,3580.0,0.0,0.0,28,28,21685.96,774.5,MASCULINO,NNE
PMDB,3,3,7222.0,2407.33,0.0,0.0,0.0,5222.0,2000.0,23,22,7209.69,313.46,MASCULINO,SSE
PSDB,18,18,34421.67,1912.31,0.0,3000.0,27380.0,0.0,4041.67,18,18,34421.67,1912.31,FEMININO,SSE
PL,4,3,4963.19,1240.8,963.19,0.0,0.0,0.0,4000.0,13,12,4859.19,373.78,MASCULINO,SSE
PRONA,1,1,500.0,500.0,500.0,0.0,0.0,0.0,0.0,1,1,500.0,500.0,MASCULINO,SSE
PTN,2,2,1480.0,740.0,1480.0,0.0,0.0,0.0,0.0,2,2,1480.0,740.0,MASCULINO,SSE
PC do B,2,2,2400.0,1200.0,2400.0,0.0,0.0,0.0,0.0,2,2,2400.0,1200.0,FEMININO,NNE
PV,5,5,14278.75,2855.75,14278.75,0.0,0.0,0.0,0.0,5,5,14278.75,2855.75,MASCULINO,NNE
PSOL,1,1,350.0,350.0,0.0,0.0,0.0,350.0,0.0,7,7,350.0,50.0,MASCULINO,SSE
PT,26,22,91791.43,3530.44,13500.0,30180.0,42942.0,3001.27,2168.16,72,52,74329.94,1032.36,MASCULINO,SSE
PSOL,10,10,2635.19,263.52,0.0,1255.0,0.0,1380.19,0.0,12,10,1949.84,162.49,MASCULINO,SSE
PSB,6,6,9495.0,1582.5,945.0,3050.0,0.0,0.0,5500.0,12,11,9438.67,786.56,MASCULINO,NNE
PL,6,6,8322.0,1387.0,0.0,0.0,8322.0,0.0,0.0,5,5,8322.0,1664.4,FEMININO,SSE
DEM,15,14,46876.65,3125.11,2812.0,18848.0,25200.0,16.65,0.0,62,38,41728.15,673.03,MASCULINO,SSE
PP,8,6,13012.5,1626.56,12433.0,0.0,0.0,579.5,0.0,8,6,12712.5,1589.06,FEMININO,SSE
PRONA,1,1,850.0,850.0,0.0,0.0,0.0,850.0,0.0,1,1,850.0,850.0,MASCULINO,SSE
PPS,14,13,15695.0,1121.07,12115.0,2880.0,700.0,0.0,0.0,46,42,15331.61,333.3,MASCULINO,NNE
PV,7,7,14000.0,2000.0,0.0,6000.0,0.0,8000.0,0.0,16,15,13996.86,874.8,MASCULINO,NNE
PSDB,13,13,18240.0,1403.08,3100.0,0.0,0.0,15140.0,0.0,14,14,18223.66,1301.69,MASCULINO,NNE
PDT,12,11,64340.0,5361.67,2010.0,3450.0,800.0,58080.0,0.0,41,40,62917.4,1534.57,MASCULINO,SSE
PSB,2,2,7123.2,3561.6,0.0,0.0,0.0,1123.2,6000.0,13,11,7093.19,545.63,MASCULINO,SSE
PMDB,26,26,193376.11,7437.54,0.0,17100.0,84000.0,20000.0,72276.11,161,155,189749.78,1178.57,MASCULINO,SSE
PTN,2,2,289.35,144.68,0.0,50.0,0.0,0.0,239.35,2,2,289.35,144.68,FEMININO,SSE
PT,152,151,437312.55,2877.06,6725.0,226120.0,5467.55,104000.0,95000.0,314,281,407879.3,1298.98,MASCULINO,NNE
PL,14,14,81833.01,5845.22,18064.4,7218.61,4000.0,52550.0,0.0,56,56,81800.89,1460.73,MASCULINO,SSE
PSL,2,1,2250.0,1125.0,2250.0,0.0,0.0,0.0,0.0,2,1,1125.0,562.5,MASCULINO,NNE
PT,3,3,615.69,205.23,0.0,300.0,0.0,315.69,0.0,4,4,615.64,153.91,FEMININO,SSE
PPS,98,94,505593.33,5159.12,10000.0,112250.0,323343.33,60000.0,0.0,161,106,482400.84,2996.28,MASCULINO,SSE
PMN,4,4,2411.8,602.95,1733.8,0.0,0.0,0.0,678.0,4,4,2411.8,602.95,FEMININO,SSE
PRP,3,3,420.0,140.0,0.0,0.0,0.0,420.0,0.0,12,12,420.0,35.0,MASCULINO,NNE
PSDB,439,379,120923.01,275.45,0.0,69290.03,38641.48,7800.0,5191.5,531,454,111005.51,209.05,MASCULINO,SSE
PPS,2,2,2885.0,1442.5,2885.0,0.0,0.0,0.0,0.0,2,2,2885.0,1442.5,MASCULINO,SSE
PV,2,2,1200.0,600.0,0.0,1200.0,0.0,0.0,0.0,2,2,1200.0,600.0,MASCULINO,NNE
PSB,10,10,17964.56,1796.46,15584.56,0.0,2380.0,0.0,0.0,15,15,17964.56,1197.64,MASCULINO,SSE
PSB,1,1,200.0,200.0,0.0,0.0,0.0,200.0,0.0,1,1,200.0,200.0,MASCULINO,NNE
PSC,1,1,600.0,600.0,600.0,0.0,0.0,0.0,0.0,1,1,600.0,600.0,MASCULINO,SSE
PTB,6,6,3006.0,501.0,0.0,1200.0,800.0,1006.0,0.0,12,12,3006.0,250.5,MASCULINO,SSE
PSB,3,3,1500.0,500.0,0.0,900.0,100.0,500.0,0.0,3,3,1500.0,500.0,MASCULINO,NNE
PV,38,38,22077.2,580.98,8041.2,11000.0,0.0,3036.0,0.0,39,39,22077.2,566.08,MASCULINO,SSE
PV,5,5,14278.75,2855.75,14278.75,0.0,0.0,0.0,0.0,5,5,14278.75,2855.75,MASCULINO,NNE
PDT,7,7,2310.0,330.0,0.0,1570.0,0.0,740.0,0.0,5,5,2310.0,462.0,MASCULINO,SSE
PDT,7,7,7113.33,1016.19,1633.33,0.0,0.0,5480.0,0.0,8,8,7086.98,885.87,MASCULINO,NNE
PDT,4,4,34695.0,8673.75,0.0,0.0,0.0,34695.0,0.0,7,7,34695.0,4956.43,MASCULINO,SSE
PSDC,9,9,3145.0,349.44,0.0,2145.0,1000.0,0.0,0.0,17,15,2460.98,144.76,MASCULINO,SSE
PTB,6,6,23227.72,3871.29,20477.72,2750.0,0.0,0.0,0.0,22,22,23227.72,1055.81,FEMININO,SSE
PV,7,6,2545.0,363.57,1070.0,475.0,1000.0,0.0,0.0,33,31,2543.25,77.07,MASCULINO,SSE
PMN,11,10,41843.22,3803.93,0.0,17700.0,14490.0,9653.22,0.0,103,95,39665.89,385.11,MASCULINO,SSE
PFL,93,80,1133983.56,12193.37,0.0,44862.0,1031621.56,57500.0,0.0,853,736,1046276.39,1226.58,MASCULINO,SSE
PT,21,21,45284.58,2156.41,9149.58,36135.0,0.0,0.0,0.0,33,33,45271.58,1371.87,FEMININO,NNE
PTB,17,17,68961.58,4056.56,7850.0,1800.0,31480.0,26231.58,1600.0,95,85,64372.58,677.61,MASCULINO,SSE
PSDB,3,3,1943.11,647.7,1943.11,0.0,0.0,0.0,0.0,3,3,1943.11,647.7,MASCULINO,SSE
PV,9,9,19118.75,2124.31,14278.75,4200.0,0.0,640.0,0.0,9,9,19118.75,2124.31,MASCULINO,NNE
PSTU,2,2,2534.0,1267.0,2400.0,134.0,0.0,0.0,0.0,2,2,2534.0,1267.0,FEMININO,SSE
PSB,6,6,14695.0,2449.17,2195.0,0.0,0.0,12500.0,0.0,10,8,14395.0,1439.5,MASCULINO,NNE
PSOL,42,36,23737.5,565.18,1047.5,17140.0,2300.0,3250.0,0.0,60,47,21687.08,361.45,FEMININO,SSE
PTN,3,3,11763.51,3921.17,1063.51,0.0,0.0,10700.0,0.0,26,26,11746.51,451.79,MASCULINO,SSE
PSOL,3,3,1326.0,442.0,1326.0,0.0,0.0,0.0,0.0,3,3,1326.0,442.0,MASCULINO,SSE
PHS,11,6,14546.7,1322.43,13640.0,906.7,0.0,0.0,0.0,44,34,10097.95,229.5,MASCULINO,SSE
PSDC,1,1,400.0,400.0,0.0,400.0,0.0,0.0,0.0,1,1,400.0,400.0,MASCULINO,NNE
PSL,3,3,6250.0,2083.33,0.0,1250.0,0.0,5000.0,0.0,23,22,6221.57,270.5,MASCULINO,SSE
PP,11,10,105752.46,9613.86,2476.98,2400.0,90875.48,10000.0,0.0,196,175,98290.42,501.48,MASCULINO,SSE
PSB,7,6,2107.15,301.02,1022.15,600.0,0.0,485.0,0.0,7,6,1957.15,279.59,MASCULINO,SSE
PL,7,7,15030.0,2147.14,0.0,6030.0,0.0,9000.0,0.0,7,7,15030.0,2147.14,MASCULINO,NNE
PSC,1,1,1320.0,1320.0,1320.0,0.0,0.0,0.0,0.0,1,1,1320.0,1320.0,MASCULINO,SSE
PSL,3,2,500.0,166.67,0.0,0.0,0.0,500.0,0.0,19,19,431.22,22.7,MASCULINO,SSE
PPS,2,2,3002.0,1501.0,3002.0,0.0,0.0,0.0,0.0,2,2,3002.0,1501.0,MASCULINO,SSE
PRTB,2,2,10000.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,5,5,10000.0,2000.0,MASCULINO,NNE
PV,2,2,340.7,170.35,0.0,0.0,0.0,340.7,0.0,3,2,340.35,113.45,MASCULINO,NNE
PRTB,11,11,16635.84,1512.35,10788.88,5830.0,0.0,16.96,0.0,21,21,16635.84,792.18,MASCULINO,NNE
PL,11,10,18524.12,1684.01,2214.16,4800.0,0.0,1509.96,10000.0,50,43,14723.95,294.48,MASCULINO,SSE
PMN,38,20,4971.3,130.82,3701.3,70.0,600.0,100.0,500.0,38,20,4203.8,110.63,MASCULINO,SSE
PMDB,4,4,2720.27,680.07,2518.27,0.0,0.0,202.0,0.0,4,4,2720.27,680.07,MASCULINO,SSE
PP,34,33,169119.5,4974.1,0.0,36369.5,44900.0,12150.0,75700.0,112,69,144820.0,1293.04,MASCULINO,NNE
PDT,7,7,7341.6,1048.8,437.5,2000.0,4904.1,0.0,0.0,7,5,5341.6,763.09,MASCULINO,SSE
PRONA,3,3,3420.0,1140.0,0.0,0.0,0.0,3420.0,0.0,3,1,870.0,290.0,MASCULINO,SSE
PMDB,16,16,72569.71,4535.61,6419.71,9600.0,50000.0,6550.0,0.0,144,137,68114.71,473.02,MASCULINO,SSE
PL,2,2,1600.0,800.0,1600.0,0.0,0.0,0.0,0.0,2,2,1600.0,800.0,MASCULINO,SSE
PSB,25,24,59418.84,2376.75,28942.0,0.0,15921.84,10055.0,4500.0,206,171,56769.54,275.58,MASCULINO,SSE
PT,68,62,1073828.57,15791.6,17500.0,80256.0,495372.57,5700.0,475000.0,757,619,1019562.15,1346.85,FEMININO,SSE
PRP,3,2,970.0,323.33,520.0,450.0,0.0,0.0,0.0,3,2,710.0,236.67,FEMININO,NNE
PSOL,5,4,4750.0,950.0,0.0,0.0,0.0,4750.0,0.0,7,7,4750.0,678.57,MASCULINO,NNE
PTC,1,1,235.0,235.0,0.0,0.0,0.0,235.0,0.0,3,3,235.0,78.33,MASCULINO,SSE
PSTU,1,1,350.0,350.0,0.0,350.0,0.0,0.0,0.0,1,1,350.0,350.0,MASCULINO,NNE
PV,6,6,32298.25,5383.04,4455.0,0.0,27843.25,0.0,0.0,25,24,32285.71,1291.43,MASCULINO,NNE
PDT,4,4,1540.01,385.0,0.0,0.0,0.0,1540.01,0.0,13,13,1540.01,118.46,MASCULINO,SSE
PHS,5,5,1382.64,276.53,1332.64,0.0,0.0,50.0,0.0,5,5,1382.64,276.53,MASCULINO,SSE
PSDB,116,114,1516711.21,13075.1,1295491.21,191470.0,0.0,7750.0,22000.0,265,227,1491948.84,5630.0,MASCULINO,SSE
PRONA,14,7,1231.0,87.93,0.0,1231.0,0.0,0.0,0.0,17,10,696.91,40.99,MASCULINO,SSE
PC do B,5,5,2110.56,422.11,673.56,1195.0,242.0,0.0,0.0,5,5,2110.56,422.11,MASCULINO,NNE
PHS,1,1,325.0,325.0,325.0,0.0,0.0,0.0,0.0,1,1,325.0,325.0,MASCULINO,SSE
PTC,11,11,10400.0,945.45,0.0,9400.0,0.0,1000.0,0.0,14,14,10399.99,742.86,MASCULINO,NNE
PSOL,2,2,240.0,120.0,0.0,200.0,0.0,40.0,0.0,2,2,240.0,120.0,MASCULINO,NNE
PRB,14,14,26910.0,1922.14,21830.0,4700.0,0.0,380.0,0.0,18,18,26909.0,1494.94,MASCULINO,SSE
PPS,19,19,65911.27,3469.01,2719.5,18300.0,24837.0,20054.77,0.0,21,20,65225.8,3105.99,MASCULINO,NNE
PSC,19,17,105263.0,5540.16,0.0,12671.0,0.0,92592.0,0.0,283,202,94076.44,332.43,MASCULINO,SSE
PTB,9,7,80500.0,8944.44,74500.0,1000.0,5000.0,0.0,0.0,98,93,78420.0,800.2,MASCULINO,SSE
PDT,14,11,470798.8,33628.49,2698.8,1600.0,20000.0,246500.0,200000.0,73,71,465649.58,6378.76,MASCULINO,NNE
PSDB,5,5,4608.87,921.77,0.0,0.0,1000.0,400.0,3208.87,5,5,4608.87,921.77,MASCULINO,SSE
PT,11,10,10028.0,911.64,4549.0,5000.0,0.0,479.0,0.0,24,23,9593.93,399.75,MASCULINO,SSE
PSOL,3,3,2750.0,916.67,0.0,0.0,0.0,2750.0,0.0,5,4,2705.35,541.07,MASCULINO,NNE
PRP,19,19,46520.08,2448.43,45114.08,450.0,456.0,500.0,0.0,20,20,46520.08,2326.0,MASCULINO,NNE
PSDC,44,38,89819.12,2041.34,500.0,15735.0,69584.12,4000.0,0.0,126,106,85093.75,675.35,MASCULINO,SSE
PV,2,2,5583.75,2791.88,583.75,0.0,0.0,0.0,5000.0,15,15,5582.75,372.18,FEMININO,SSE
PMN,3,3,3040.0,1013.33,0.0,40.0,0.0,3000.0,0.0,14,14,3040.0,217.14,MASCULINO,SSE
PTB,4,4,1241.7,310.43,1241.7,0.0,0.0,0.0,0.0,4,4,1241.7,310.43,MASCULINO,SSE
PV,2,2,1400.0,700.0,0.0,0.0,0.0,1400.0,0.0,2,2,1400.0,700.0,MASCULINO,NNE
PSB,10,9,157122.33,15712.23,154068.33,3054.0,0.0,0.0,0.0,111,106,142039.98,1279.64,MASCULINO,NNE
PV,25,23,23357.55,934.3,1839.94,7650.0,984.5,12883.11,0.0,225,200,23160.72,102.94,MASCULINO,SSE
PDT,6,6,4278.3,713.05,0.0,3273.3,0.0,0.0,1005.0,6,6,4278.3,713.05,FEMININO,SSE
PDT,6,6,11013.5,1835.58,6763.5,0.0,0.0,4250.0,0.0,7,7,11013.5,1573.36,MASCULINO,SSE
PTN,1,1,382.0,382.0,0.0,0.0,0.0,382.0,0.0,3,3,764.0,254.67,MASCULINO,SSE
PPS,7,7,1474.6,210.66,0.0,1474.6,0.0,0.0,0.0,11,11,1474.6,134.05,MASCULINO,NNE
PSB,4,4,2500.26,625.07,1950.26,0.0,0.0,0.0,550.0,4,4,2500.26,625.07,MASCULINO,SSE
PSC,5,5,2400.0,480.0,0.0,2100.0,300.0,0.0,0.0,32,32,2473.99,77.31,MASCULINO,SSE
PRP,6,6,11205.0,1867.5,11205.0,0.0,0.0,0.0,0.0,6,6,11205.0,1867.5,MASCULINO,SSE
PSOL,13,13,33620.0,2586.15,0.0,6400.0,600.0,26620.0,0.0,37,37,33597.07,908.03,MASCULINO,NNE
PPS,4,4,2005.0,501.25,2005.0,0.0,0.0,0.0,0.0,4,4,2005.0,501.25,MASCULINO,SSE
PMN,1,1,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,MASCULINO,SSE
PRB,1,1,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1,1,1500.0,1500.0,MASCULINO,NNE
PPS,46,46,358728.0,7798.43,33000.0,179638.0,136090.0,10000.0,0.0,478,416,329556.0,689.45,MASCULINO,SSE
PFL,1,1,30.0,30.0,0.0,30.0,0.0,0.0,0.0,2,2,14.55,7.28,MASCULINO,NNE
PV,5,5,3000.0,600.0,0.0,2500.0,500.0,0.0,0.0,2,2,2900.0,1450.0,MASCULINO,NNE
PMDB,181,178,1154147.68,6376.51,135850.0,339000.0,584297.68,95000.0,0.0,1943,1433,1000905.18,515.13,MASCULINO,SSE
PC do B,554,489,638936.55,1153.32,90742.75,126286.0,278900.0,43007.8,100000.0,1033,782,671546.8,650.09,MASCULINO,SSE
PRP,3,3,228.4,76.13,0.0,80.0,0.0,148.4,0.0,3,3,228.4,76.13,MASCULINO,SSE
PSOL,8,8,1955.0,244.38,0.0,1040.0,0.0,915.0,0.0,8,7,1585.5,198.19,MASCULINO,SSE
PT,40,40,93457.04,2336.43,12930.0,52827.5,5121.0,22578.54,0.0,73,41,77529.54,1062.05,MASCULINO,NNE
PDT,13,13,7604.93,584.99,0.0,6628.0,0.0,15.9,961.03,25,19,7404.41,296.18,FEMININO,SSE
PSB,8,6,17370.0,2171.25,5000.0,0.0,0.0,12370.0,0.0,25,20,17309.4,692.38,MASCULINO,NNE
PV,8,7,71361.95,8920.24,0.0,3569.0,46792.95,21000.0,0.0,37,36,70361.95,1901.67,MASCULINO,NNE
PTB,2,2,3236.07,1618.03,1706.07,0.0,1530.0,0.0,0.0,2,2,3236.07,1618.04,FEMININO,NNE
PMDB,6,5,19720.0,3286.67,19500.0,220.0,0.0,0.0,0.0,33,33,19720.0,597.58,MASCULINO,NNE
PTB,42,37,160180.0,3813.81,13640.0,88480.0,56200.0,1860.0,0.0,276,237,109686.15,397.41,MASCULINO,SSE
PL,3,3,1559.63,519.88,0.0,0.0,0.0,0.0,1559.63,3,3,1559.63,519.88,MASCULINO,SSE
PRB,18,17,578358.66,32131.04,320713.33,22806.0,2300.0,2539.33,230000.0,138,110,534967.33,3876.57,MASCULINO,SSE
PDT,3,2,5500.0,1833.33,0.0,0.0,0.0,5500.0,0.0,4,4,5382.48,1345.62,MASCULINO,SSE
PRB,10,10,122490.0,12249.0,0.0,14290.0,25000.0,200.0,83000.0,28,21,98184.66,3506.6,MASCULINO,NNE
PSL,1,1,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1,1,1000.0,1000.0,MASCULINO,NNE
PC do B,9,8,6075.8,675.09,617.0,0.0,100.0,0.0,5358.8,12,11,5925.8,493.82,MASCULINO,SSE
PV,4,4,156.8,39.2,0.0,100.0,0.0,56.8,0.0,34,20,1063.21,31.27,MASCULINO,SSE
PSB,7,5,4922.15,703.16,1530.0,3000.0,0.0,0.0,392.15,7,5,4497.15,642.45,MASCULINO,SSE
PSOL,1,1,290.5,290.5,0.0,0.0,0.0,290.5,0.0,1,1,290.4,290.4,MASCULINO,SSE
